distribution,algorithm,variant,size_label,size,condition,runs,time_min_s,time_avg_s,time_max_s,memory_mb,comparisons,swaps,stable_verified,known_stable,complexity_best,complexity_avg,complexity_worst,complexity_space,status
sequential,Counting Sort,iterative,1m,1000000,all_identical,1,0.0070683,0.0070683,0.0070683,13.8594,999999,1000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Counting Sort,iterative,10m,10000000,random,1,0.211483,0.211483,0.211483,82.5781,9999999,10000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Counting Sort,iterative,10m,10000000,sorted,1,0.0751598,0.0751598,0.0751598,82.5781,9999999,10000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Counting Sort,iterative,10m,10000000,reverse,1,0.0840469,0.0840469,0.0840469,82.5938,9999999,10000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Counting Sort,iterative,10m,10000000,nearly_sorted,1,0.1175761,0.1175761,0.1175761,82.5938,9999999,10000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Counting Sort,iterative,10m,10000000,all_identical,1,0.0577003,0.0577003,0.0577003,82.5938,9999999,10000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Counting Sort,iterative,100m,100000000,random,1,2.3863411,2.3863411,2.3863411,769.2734,99999999,100000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Counting Sort,iterative,100m,100000000,sorted,1,0.7488547,0.7488547,0.7488547,769.2539,99999999,100000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Counting Sort,iterative,100m,100000000,reverse,1,0.7582045,0.7582045,0.7582045,769.1562,99999999,100000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Counting Sort,iterative,100m,100000000,nearly_sorted,1,1.2242433,1.2242433,1.2242433,769.1562,99999999,100000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Counting Sort,iterative,100m,100000000,all_identical,1,0.5010265,0.5010265,0.5010265,769.1562,99999999,100000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
sequential,Radix Sort,iterative,10,10,random,50,0.0000009,0.00000104,0.000003,3.9531,0,10,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10,10,sorted,50,0.0000015,0.00000337,0.0000803,3.9531,0,10,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10,10,reverse,50,0.0000015,0.00000525,0.0001757,3.9531,0,10,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10,10,nearly_sorted,50,0.0000015,0.00000165,0.000004,3.9531,0,10,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10,10,all_identical,50,0.000001,0.00000133,0.0000034,3.9531,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,20,20,random,50,0.0000013,0.00000166,0.0000041,3.9531,0,40,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,20,20,sorted,50,0.0000016,0.00000198,0.0000025,3.957,0,40,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,20,20,reverse,50,0.0000013,0.00000208,0.0000211,3.957,0,40,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,20,20,nearly_sorted,50,0.0000013,0.00000155,0.0000034,3.957,0,40,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,20,20,all_identical,50,0.0000007,0.00000086,0.0000023,3.957,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,50,50,random,50,0.0000021,0.00000246,0.0000052,3.957,0,100,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,50,50,sorted,50,0.0000031,0.00000443,0.0000352,3.957,0,100,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,50,50,reverse,50,0.0000021,0.00000305,0.0000188,3.957,0,100,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,50,50,nearly_sorted,50,0.000003,0.00000345,0.0000053,3.957,0,100,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,50,50,all_identical,50,0.0000005,0.00000059,0.0000014,3.957,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100,100,random,50,0.0000095,0.00001087,0.0000406,3.957,0,200,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100,100,sorted,50,0.0000055,0.00000929,0.0000468,3.957,0,200,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100,100,reverse,50,0.000006,0.00000908,0.0000282,3.957,0,200,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100,100,nearly_sorted,50,0.0000053,0.0000071,0.000029,3.957,0,200,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100,100,all_identical,50,0.0000038,0.0000071,0.0000257,3.957,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,1k,1000,random,50,0.0000493,0.00005709,0.0000983,3.9961,0,3000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,1k,1000,sorted,50,0.0000969,0.00011336,0.0003328,3.9961,0,3000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,1k,1000,reverse,50,0.0000581,0.00006096,0.0000868,3.9961,0,3000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,1k,1000,nearly_sorted,50,0.0000452,0.00008712,0.0002462,3.9961,0,3000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,1k,1000,all_identical,50,0.0000119,0.00001241,0.0000333,3.9961,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10k,10000,random,1,0.0006838,0.0006838,0.0006838,4.3047,0,40000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10k,10000,sorted,1,0.0007008,0.0007008,0.0007008,4.3047,0,40000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10k,10000,reverse,1,0.0010497,0.0010497,0.0010497,4.3047,0,40000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10k,10000,nearly_sorted,1,0.0007315,0.0007315,0.0007315,4.3047,0,40000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10k,10000,all_identical,1,0.0001266,0.0001266,0.0001266,4.3047,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100k,100000,random,1,0.006794,0.006794,0.006794,5.7969,0,500000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100k,100000,sorted,1,0.0057309,0.0057309,0.0057309,5.7969,0,500000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100k,100000,reverse,1,0.0061791,0.0061791,0.0061791,5.7969,0,500000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100k,100000,nearly_sorted,1,0.0057452,0.0057452,0.0057452,5.7969,0,500000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100k,100000,all_identical,1,0.0005633,0.0005633,0.0005633,5.7969,0,0,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,1m,1000000,random,1,0.0874878,0.0874878,0.0874878,13.0391,0,6000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,1m,1000000,sorted,1,0.0739122,0.0739122,0.0739122,13.8594,0,6000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,1m,1000000,reverse,1,0.0810102,0.0810102,0.0810102,13.8594,0,6000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,1m,1000000,nearly_sorted,1,0.0816133,0.0816133,0.0816133,13.8594,0,6000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,1m,1000000,all_identical,1,0.0028226,0.0028226,0.0028226,13.8594,0,0,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10m,10000000,random,1,0.8376622,0.8376622,0.8376622,82.5781,0,70000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10m,10000000,sorted,1,0.8653827,0.8653827,0.8653827,82.5781,0,70000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10m,10000000,reverse,1,0.8374774,0.8374774,0.8374774,82.5938,0,70000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10m,10000000,nearly_sorted,1,0.8311035,0.8311035,0.8311035,82.5938,0,70000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,10m,10000000,all_identical,1,0.0238666,0.0238666,0.0238666,82.5938,0,0,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100m,100000000,random,1,9.4846751,9.4846751,9.4846751,769.2734,0,800000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100m,100000000,sorted,1,9.2152516,9.2152516,9.2152516,769.2539,0,800000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100m,100000000,reverse,1,9.145799,9.145799,9.145799,769.1562,0,800000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100m,100000000,nearly_sorted,1,9.3243934,9.3243934,9.3243934,769.1562,0,800000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Radix Sort,iterative,100m,100000000,all_identical,1,0.1783028,0.1783028,0.1783028,769.1562,0,0,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
sequential,Timsort,hybrid,10,10,random,50,0.0000001,0.00000016,0.0000006,3.9531,27,18,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10,10,sorted,50,0.0000001,0.00000016,0.0000008,3.9531,9,0,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10,10,reverse,50,0.0000003,0.00000041,0.0000009,3.9531,45,45,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10,10,nearly_sorted,50,0.0000001,0.00000012,0.0000004,3.9531,10,1,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10,10,all_identical,50,0.0000001,0.00000016,0.0000004,3.9531,9,0,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,20,20,random,50,0.0000003,0.00000053,0.000001,3.9531,103,86,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,20,20,sorted,50,0.0000001,0.00000017,0.0000004,3.957,19,0,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,20,20,reverse,50,0.0000009,0.00000106,0.0000015,3.957,190,190,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,20,20,nearly_sorted,50,0.0000001,0.00000017,0.0000007,3.957,20,1,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,20,20,all_identical,50,0.0000001,0.00000013,0.0000003,3.957,19,0,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,50,50,random,50,0.0000043,0.00000596,0.000021,3.957,358,320,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,50,50,sorted,50,0.0000039,0.00000625,0.0000411,3.957,80,50,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,50,50,reverse,50,0.0000049,0.00000766,0.0000418,3.957,667,699,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,50,50,nearly_sorted,50,0.0000034,0.00000592,0.0000262,3.957,147,102,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,50,50,all_identical,50,0.0000035,0.00000562,0.0000398,3.957,80,50,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100,100,random,50,0.0000157,0.00001659,0.0000419,3.957,877,789,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100,100,sorted,50,0.0000111,0.0000164,0.0000396,3.957,224,200,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100,100,reverse,50,0.0000128,0.00002537,0.000066,3.957,1566,1694,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100,100,nearly_sorted,50,0.0000099,0.00001962,0.0000389,3.957,401,348,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100,100,all_identical,50,0.000011,0.00001855,0.0000539,3.957,224,200,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,1k,1000,random,50,0.0002238,0.00030475,0.0005661,3.9961,13174,12373,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,1k,1000,sorted,50,0.0003631,0.00041986,0.0006966,3.9961,3528,5000,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,1k,1000,reverse,50,0.000209,0.00029561,0.0009142,3.9961,17844,20404,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,1k,1000,nearly_sorted,50,0.000209,0.00021964,0.0003256,3.9961,6942,6196,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,1k,1000,all_identical,50,0.0002073,0.00021839,0.0003071,3.9961,3528,5000,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10k,10000,random,1,0.0193368,0.0193368,0.0193368,4.3047,170860,162721,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10k,10000,sorted,1,0.0185093,0.0185093,0.0185093,4.3047,56407,86336,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10k,10000,reverse,1,0.0203672,0.0203672,0.0203672,4.3047,194488,241208,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10k,10000,nearly_sorted,1,0.0263387,0.0263387,0.0263387,4.3047,105484,99950,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10k,10000,all_identical,1,0.0194687,0.0194687,0.0194687,4.3047,56407,86336,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100k,100000,random,1,0.0591048,0.0591048,0.0591048,5.7969,2038703,1957140,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100k,100000,sorted,1,0.0543108,0.0543108,0.0543108,5.7969,724843,1192992,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100k,100000,reverse,1,0.0656275,0.0656275,0.0656275,5.7969,2115024,2742992,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100k,100000,nearly_sorted,1,0.0544389,0.0544389,0.0544389,5.7969,1391049,1334167,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100k,100000,all_identical,1,0.0568974,0.0568974,0.0568974,5.7969,724843,1192992,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,1m,1000000,random,1,1.0513182,1.0513182,1.0513182,13.8594,23440751,22624565,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,1m,1000000,sorted,1,0.9662808,0.9662808,0.9662808,13.8594,8564302,14980544,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,1m,1000000,reverse,1,0.9792619,0.9792619,0.9792619,13.8594,22884992,30480544,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,1m,1000000,nearly_sorted,1,1.0299808,1.0299808,1.0299808,13.8594,16996379,16387726,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,1m,1000000,all_identical,1,0.9820674,0.9820674,0.9820674,13.8594,8564302,14980544,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10m,10000000,random,1,10.6956538,10.6956538,10.6956538,82.5781,271292166,263129823,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10m,10000000,sorted,1,7.9727614,7.9727614,7.9727614,82.5938,106901068,186648192,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10m,10000000,reverse,1,6.3520391,6.3520391,6.3520391,82.5938,244434624,341648192,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10m,10000000,nearly_sorted,1,6.2974004,6.2974004,6.2974004,82.5938,206729859,200698210,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,10m,10000000,all_identical,1,5.9972048,5.9972048,5.9972048,82.5938,106901068,186648192,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100m,100000000,random,1,137.5592359,137.5592359,137.5592359,769.2539,3013304504,2931671498,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100m,100000000,sorted,1,81.7038768,81.7038768,81.7038768,769.1719,1199027064,2166599168,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100m,100000000,reverse,1,98.2721476,98.2721476,98.2721476,769.1562,2614447104,3716599168,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100m,100000000,nearly_sorted,1,96.5900937,96.5900937,96.5900937,769.1562,2367180264,2307218591,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
sequential,Timsort,hybrid,100m,100000000,all_identical,1,95.3472316,95.3472316,95.3472316,769.1562,1199027064,2166599168,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,10,10,random,50,0.0000004,0.00000045,0.0000011,387.6836,35,7,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10,10,sorted,50,0.0000004,0.00000049,0.0000012,387.7227,35,7,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10,10,reverse,50,0.0000004,0.00000051,0.0000013,387.7227,42,10,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10,10,nearly_sorted,50,0.0000004,0.00000048,0.0000011,387.7227,35,6,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10,10,all_identical,50,0.0000004,0.00000044,0.000001,387.7227,23,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,20,20,random,50,0.0000005,0.00000054,0.0000013,387.7227,68,17,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,20,20,sorted,50,0.0000005,0.00000053,0.0000012,387.7227,72,15,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,20,20,reverse,50,0.0000005,0.00000055,0.0000012,387.7227,73,18,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,20,20,nearly_sorted,50,0.0000005,0.00000055,0.0000012,387.7227,73,19,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,20,20,all_identical,50,0.0000004,0.00000044,0.0000009,387.7227,43,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,50,50,random,50,0.0000008,0.00000098,0.0000056,387.7227,182,44,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,50,50,sorted,50,0.0000008,0.00000088,0.0000016,387.7227,168,41,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,50,50,reverse,50,0.0000008,0.00000087,0.0000014,387.7227,168,40,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,50,50,nearly_sorted,50,0.0000008,0.00000087,0.0000016,387.7227,168,41,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,50,50,all_identical,50,0.0000007,0.00000071,0.0000013,387.7227,103,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,100,100,random,50,0.0000011,0.00000156,0.0000029,387.7227,314,106,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,100,100,sorted,50,0.0000009,0.000001,0.0000017,387.7227,301,65,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,100,100,reverse,50,0.000001,0.00000107,0.0000018,387.7227,301,64,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,100,100,nearly_sorted,50,0.000001,0.00000107,0.0000023,387.7227,301,65,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,100,100,all_identical,50,0.0000007,0.00000079,0.0000014,387.7227,203,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,1k,1000,random,50,0.0001793,0.0002011,0.0002946,387.7227,2990,658,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,1k,1000,sorted,50,0.0001824,0.00020205,0.0003881,387.7227,2990,658,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,1k,1000,reverse,50,0.0001825,0.00018359,0.0002016,387.7227,2990,657,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,1k,1000,nearly_sorted,50,0.0001788,0.0002003,0.0002979,387.7227,2990,658,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,1k,1000,all_identical,50,0.0001804,0.00020117,0.000292,387.7227,2003,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10k,10000,random,1,0.0003034,0.0003034,0.0003034,387.7227,39951,9973,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10k,10000,sorted,1,0.0002265,0.0002265,0.0002265,387.7227,29998,6671,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10k,10000,reverse,1,0.0002296,0.0002296,0.0002296,387.7227,29998,6670,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10k,10000,nearly_sorted,1,0.0002451,0.0002451,0.0002451,387.7227,29998,6671,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10k,10000,all_identical,1,0.000244,0.000244,0.000244,387.7227,20003,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,100k,100000,random,1,0.0011812,0.0011812,0.0011812,387.7227,299544,99535,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,100k,100000,sorted,1,0.0006126,0.0006126,0.0006126,387.7227,300659,66947,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,100k,100000,reverse,1,0.0006131,0.0006131,0.0006131,387.7227,300659,66946,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,100k,100000,nearly_sorted,1,0.0007615,0.0007615,0.0007615,387.7227,299544,99536,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,100k,100000,all_identical,1,0.0003674,0.0003674,0.0003674,387.7227,200003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,1m,1000000,random,1,0.0099939,0.0099939,0.0099939,391.5391,3001495,667514,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,1m,1000000,sorted,1,0.0049195,0.0049195,0.0049195,391.5391,3001495,667514,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,1m,1000000,reverse,1,0.0050269,0.0050269,0.0050269,391.5391,3001495,667513,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,1m,1000000,nearly_sorted,1,0.0060847,0.0060847,0.0060847,391.5391,3001495,667514,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,1m,1000000,all_identical,1,0.0030241,0.0030241,0.0030241,391.5391,2000003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10m,10000000,random,1,0.0932942,0.0932942,0.0932942,425.8711,30005081,6669523,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10m,10000000,sorted,1,0.0453379,0.0453379,0.0453379,425.8711,30005081,6669525,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10m,10000000,reverse,1,0.0448454,0.0448454,0.0448454,425.8711,30005081,6669524,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10m,10000000,nearly_sorted,1,0.0507918,0.0507918,0.0507918,425.8711,30005081,6669525,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,10m,10000000,all_identical,1,0.0250272,0.0250272,0.0250272,425.875,20000003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,100m,100000000,random,1,1.0263528,1.0263528,1.0263528,769.1992,333318464,99988502,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (iter),iterative,100m,100000000,sorted,1,0.43707,0.43707,0.43707,769.1992,300011508,66670048,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
