distribution,algorithm,variant,size_label,size,condition,runs,time_min_s,time_avg_s,time_max_s,memory_mb,comparisons,swaps,stable_verified,known_stable,complexity_best,complexity_avg,complexity_worst,complexity_space,status
three_vals,Heap Sort,iterative,10k,10000,random,1,0.09051110,0.09051110,0.09051110,0.0763,163976,81746,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,10k,10000,random,1,22.29292950,22.29292950,22.29292950,0.0763,44392122,16406677,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,10k,10000,random,1,16.44563010,16.44563010,16.44563010,0.0763,49995000,6651,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10k,10000,random,1,9.69455300,9.69455300,9.69455300,0.0763,16416676,16406677,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10k,10000,random,1,18.28178420,18.28178420,18.28178420,0.0763,34546539,16406677,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,10k,10000,random,1,0.00434910,0.00434910,0.00434910,0.0763,10000,10000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,10k,10000,random,1,0.00514220,0.00514220,0.00514220,0.2290,0,10000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,10k,10000,random,1,0.09239560,0.09239560,0.09239560,0.1526,134564,138376,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,10k,10000,sorted,1,0.01046460,0.01046460,0.01046460,0.0763,29998,6671,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,10k,10000,sorted,1,0.01134900,0.01134900,0.01134900,0.0763,29998,6671,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,10k,10000,sorted,1,0.06989940,0.06989940,0.06989940,0.1526,69008,198224,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,10k,10000,sorted,1,0.06983530,0.06983530,0.06983530,0.1526,71712,200928,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,10k,10000,sorted,1,0.09060550,0.09060550,0.09060550,0.0763,162138,83340,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,10k,10000,sorted,1,0.00378390,0.00378390,0.00378390,0.0763,9999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,10k,10000,sorted,1,15.87957230,15.87957230,15.87957230,0.0763,49995000,6651,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10k,10000,sorted,1,0.00422780,0.00422780,0.00422780,0.0763,9999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10k,10000,sorted,1,0.00495100,0.00495100,0.00495100,0.0763,9999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,10k,10000,sorted,1,0.00431700,0.00431700,0.00431700,0.0763,10000,10000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,10k,10000,sorted,1,0.00509630,0.00509630,0.00509630,0.2290,0,10000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,10k,10000,sorted,1,0.05156600,0.05156600,0.05156600,0.1526,56407,86336,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,10k,10000,reverse,1,0.01094520,0.01094520,0.01094520,0.0763,29998,6670,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,10k,10000,reverse,1,0.01079430,0.01079430,0.01079430,0.0763,29998,6670,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,10k,10000,reverse,1,0.07106240,0.07106240,0.07106240,0.1526,75828,198224,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,10k,10000,reverse,1,0.07155410,0.07155410,0.07155410,0.1526,71596,200928,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,10k,10000,reverse,1,0.08474160,0.08474160,0.08474160,0.0763,159609,77689,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,10k,10000,reverse,1,28.38365300,28.38365300,28.38365300,0.0763,44392122,33333119,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,10k,10000,reverse,1,16.69054750,16.69054750,16.69054750,0.0763,49995000,0,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10k,10000,reverse,1,19.84476640,19.84476640,19.84476640,0.0763,33343116,33333119,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10k,10000,reverse,1,28.00348570,28.00348570,28.00348570,0.0763,44548350,33333119,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,10k,10000,reverse,1,0.00428640,0.00428640,0.00428640,0.0763,10000,10000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,10k,10000,reverse,1,0.00583020,0.00583020,0.00583020,0.2290,0,10000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,10k,10000,reverse,1,0.05114220,0.05114220,0.05114220,0.1526,56596,86663,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,10k,10000,nearly_sorted,1,0.01136080,0.01136080,0.01136080,0.0763,29998,6671,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,10k,10000,nearly_sorted,1,0.01081760,0.01081760,0.01081760,0.0763,29998,6671,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,10k,10000,nearly_sorted,1,0.07742170,0.07742170,0.07742170,0.1526,95905,198224,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,10k,10000,nearly_sorted,1,0.07890760,0.07890760,0.07890760,0.1526,98859,200928,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,10k,10000,nearly_sorted,1,0.08735630,0.08735630,0.08735630,0.0763,162009,82986,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,10k,10000,nearly_sorted,1,15.82145280,15.82145280,15.82145280,0.0763,44277729,1631771,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,10k,10000,nearly_sorted,1,16.11298600,16.11298600,16.11298600,0.0763,49995000,6651,unstable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10k,10000,nearly_sorted,1,0.95798430,0.95798430,0.95798430,0.0763,1641770,1631771,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10k,10000,nearly_sorted,1,1.99369750,1.99369750,1.99369750,0.0763,4044509,1631771,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,10k,10000,nearly_sorted,1,0.00480140,0.00480140,0.00480140,0.0763,10000,10000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,10k,10000,nearly_sorted,1,0.00505770,0.00505770,0.00505770,0.2290,0,10000,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,10k,10000,nearly_sorted,1,0.06489050,0.06489050,0.06489050,0.1526,88890,95474,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,10k,10000,all_identical,1,0.00867870,0.00867870,0.00867870,0.0763,20003,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,10k,10000,all_identical,1,0.00672480,0.00672480,0.00672480,0.0763,20003,0,stable,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,10k,10000,all_identical,1,0.08152710,0.08152710,0.08152710,0.1526,69008,198224,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,10k,10000,all_identical,1,0.07631960,0.07631960,0.07631960,0.1526,71712,200928,stable,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,10k,10000,all_identical,1,0.01578490,0.01578490,0.01578490,0.0763,29994,9999,stable,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,10k,10000,all_identical,1,0.00377100,0.00377100,0.00377100,0.0763,9999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Selection Sort,iterative,10k,10000,all_identical,1,17.37731100,17.37731100,17.37731100,0.0763,49995000,0,stable,unstable,O(n^2),O(n^2),O(n^2),O(1),OK
three_vals,Insertion Sort,iterative,10k,10000,all_identical,1,0.00619640,0.00619640,0.00619640,0.0763,9999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Shaker Sort,iterative,10k,10000,all_identical,1,0.00622000,0.00622000,0.00622000,0.0763,9999,0,stable,stable,O(n),O(n^2),O(n^2),O(1),OK
three_vals,Counting Sort,iterative,10k,10000,all_identical,1,0.00785120,0.00785120,0.00785120,0.0763,10000,10000,stable,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,10k,10000,all_identical,1,0.00011500,0.00011500,0.00011500,0.0763,0,0,stable,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,10k,10000,all_identical,1,0.08586190,0.08586190,0.08586190,0.1526,56407,86336,stable,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,100k,100000,random,1,0.20209610,0.20209610,0.20209610,0.7630,299544,99535,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,100k,100000,random,1,0.14949230,0.14949230,0.14949230,0.7630,299544,99535,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,100k,100000,random,1,1.12391870,1.12391870,1.12391870,1.5259,1329645,2483952,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,100k,100000,random,1,1.39957490,1.39957490,1.39957490,1.5259,1358242,2508016,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,100k,100000,random,1,1.33892330,1.33892330,1.33892330,0.7630,2086334,1040373,not_checked,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,100k,100000,random,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,100k,100000,random,,,,,,,,,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,100k,100000,random,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,100k,100000,random,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Counting Sort,iterative,100k,100000,random,1,0.04891080,0.04891080,0.04891080,0.7630,100000,100000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,100k,100000,random,1,0.05501790,0.05501790,0.05501790,2.2889,0,100000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,100k,100000,random,1,1.14175490,1.14175490,1.14175490,1.5259,1612793,1709479,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,100k,100000,sorted,1,0.14015270,0.14015270,0.14015270,0.7630,300659,66947,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,100k,100000,sorted,1,0.13749510,0.13749510,0.13749510,0.7630,300659,66947,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,100k,100000,sorted,1,1.07798590,1.07798590,1.07798590,1.5259,853904,2483952,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,100k,100000,sorted,1,1.27683570,1.27683570,1.27683570,1.5259,877968,2508016,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,100k,100000,sorted,1,1.31880360,1.31880360,1.31880360,0.7630,2030815,1038500,not_checked,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,100k,100000,sorted,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,100k,100000,sorted,,,,,,,,,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,100k,100000,sorted,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,100k,100000,sorted,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Counting Sort,iterative,100k,100000,sorted,1,0.06302000,0.06302000,0.06302000,0.7630,100000,100000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,100k,100000,sorted,1,0.07526570,0.07526570,0.07526570,2.2889,0,100000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,100k,100000,sorted,1,0.83436690,0.83436690,0.83436690,1.5259,724843,1192992,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,100k,100000,reverse,1,0.14902660,0.14902660,0.14902660,0.7630,300659,66946,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,100k,100000,reverse,1,0.14243640,0.14243640,0.14243640,0.7630,300659,66946,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,100k,100000,reverse,1,1.06111980,1.06111980,1.06111980,1.5259,918074,2483952,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,100k,100000,reverse,1,1.24403560,1.24403560,1.24403560,1.5259,965574,2508016,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,100k,100000,reverse,1,1.35776510,1.35776510,1.35776510,0.7630,2017068,986008,not_checked,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,100k,100000,reverse,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,100k,100000,reverse,,,,,,,,,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,100k,100000,reverse,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,100k,100000,reverse,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Counting Sort,iterative,100k,100000,reverse,1,0.04555770,0.04555770,0.04555770,0.7630,100000,100000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,100k,100000,reverse,1,0.05327030,0.05327030,0.05327030,2.2889,0,100000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,100k,100000,reverse,1,0.74442360,0.74442360,0.74442360,1.5259,812820,1193391,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,100k,100000,nearly_sorted,1,0.12543540,0.12543540,0.12543540,0.7630,299544,99536,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,100k,100000,nearly_sorted,1,0.13101220,0.13101220,0.13101220,0.7630,299544,99536,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,100k,100000,nearly_sorted,1,0.95820020,0.95820020,0.95820020,1.5259,1231214,2483952,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,100k,100000,nearly_sorted,1,1.02680850,1.02680850,1.02680850,1.5259,1267203,2508016,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,100k,100000,nearly_sorted,1,1.35262980,1.35262980,1.35262980,0.7630,2035912,1038464,not_checked,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,100k,100000,nearly_sorted,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,100k,100000,nearly_sorted,,,,,,,,,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,100k,100000,nearly_sorted,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,100k,100000,nearly_sorted,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Counting Sort,iterative,100k,100000,nearly_sorted,1,0.04446150,0.04446150,0.04446150,0.7630,100000,100000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,100k,100000,nearly_sorted,1,0.05211800,0.05211800,0.05211800,2.2889,0,100000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,100k,100000,nearly_sorted,1,0.86549090,0.86549090,0.86549090,1.5259,1169818,1287027,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,100k,100000,all_identical,1,0.06143750,0.06143750,0.06143750,0.7630,200003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,100k,100000,all_identical,1,0.07013780,0.07013780,0.07013780,0.7630,200003,0,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,100k,100000,all_identical,1,0.85386810,0.85386810,0.85386810,1.5259,853904,2483952,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,100k,100000,all_identical,1,0.86202110,0.86202110,0.86202110,1.5259,877968,2508016,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,100k,100000,all_identical,1,0.15061700,0.15061700,0.15061700,0.7630,299994,99999,not_checked,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,100k,100000,all_identical,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,100k,100000,all_identical,,,,,,,,,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,100k,100000,all_identical,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,100k,100000,all_identical,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Counting Sort,iterative,100k,100000,all_identical,1,0.04539360,0.04539360,0.04539360,0.7630,100000,100000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,100k,100000,all_identical,1,0.00072940,0.00072940,0.00072940,0.7630,0,0,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,100k,100000,all_identical,1,0.76696310,0.76696310,0.76696310,1.5259,724843,1192992,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,1m,1000000,random,1,1.27031810,1.27031810,1.27031810,7.6294,3001495,667514,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,1m,1000000,random,1,1.12807780,1.12807780,1.12807780,7.6294,3001495,667514,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,1m,1000000,random,1,24.48814490,24.48814490,24.48814490,15.2594,16040379,29836416,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,1m,1000000,random,1,13.26826370,13.26826370,13.26826370,15.2588,16078917,29865536,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,1m,1000000,random,1,15.51615800,15.51615800,15.51615800,7.6294,24697625,12314536,not_checked,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,1m,1000000,random,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,1m,1000000,random,,,,,,,,,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,1m,1000000,random,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,1m,1000000,random,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Counting Sort,iterative,1m,1000000,random,1,0.50978240,0.50978240,0.50978240,7.6294,1000000,1000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,1m,1000000,random,1,0.58608770,0.58608770,0.58608770,22.8883,0,1000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,1m,1000000,random,1,14.83412000,14.83412000,14.83412000,15.2588,18623157,20145962,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,1m,1000000,sorted,1,1.11922660,1.11922660,1.11922660,7.6294,3001495,667514,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,1m,1000000,sorted,1,1.47661740,1.47661740,1.47661740,7.6294,3001495,667514,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,1m,1000000,sorted,1,20.19712170,20.19712170,20.19712170,15.2592,10066432,29836416,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,1m,1000000,sorted,1,10.49252510,10.49252510,10.49252510,15.2588,10095552,29865536,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,1m,1000000,sorted,1,14.05629500,14.05629500,14.05629500,7.6294,24423801,12438742,not_checked,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,1m,1000000,sorted,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,1m,1000000,sorted,,,,,,,,,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,1m,1000000,sorted,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,1m,1000000,sorted,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Counting Sort,iterative,1m,1000000,sorted,1,0.46248180,0.46248180,0.46248180,7.6294,1000000,1000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,1m,1000000,sorted,1,0.52113830,0.52113830,0.52113830,22.8883,0,1000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,1m,1000000,sorted,1,8.79961780,8.79961780,8.79961780,15.2588,8564302,14980544,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,1m,1000000,reverse,1,1.14502910,1.14502910,1.14502910,7.6294,3001495,667513,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,1m,1000000,reverse,1,1.38105300,1.38105300,1.38105300,7.6294,3001495,667513,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,1m,1000000,reverse,1,18.41189960,18.41189960,18.41189960,15.2592,10727831,29836416,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,1m,1000000,reverse,1,10.15094260,10.15094260,10.15094260,15.2588,10870822,29865536,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,1m,1000000,reverse,1,13.48592260,13.48592260,13.48592260,7.6294,24372221,11994900,not_checked,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,1m,1000000,reverse,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,1m,1000000,reverse,,,,,,,,,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,1m,1000000,reverse,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,1m,1000000,reverse,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Counting Sort,iterative,1m,1000000,reverse,1,0.43622120,0.43622120,0.43622120,7.6294,1000000,1000000,not_checked,stable,O(n+k),O(n+k),O(n+k),O(k),OK
three_vals,Radix Sort,iterative,1m,1000000,reverse,1,0.52043210,0.52043210,0.52043210,22.8883,0,1000000,not_checked,stable,O(nk),O(nk),O(nk),O(n+k),OK
three_vals,Timsort,hybrid,1m,1000000,reverse,1,9.08752610,9.08752610,9.08752610,15.2588,9339830,14980824,not_checked,stable,O(n),O(n log n),O(n log n),O(n),OK
three_vals,Quick Sort (iter),iterative,1m,1000000,nearly_sorted,1,1.11936800,1.11936800,1.11936800,7.6294,3001495,667514,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Quick Sort (rec),recursive,1m,1000000,nearly_sorted,1,1.33468780,1.33468780,1.33468780,7.6294,3001495,667514,not_checked,unstable,O(n log n),O(n log n),O(n^2),O(log n),OK
three_vals,Merge Sort (rec),recursive,1m,1000000,nearly_sorted,1,19.93597400,19.93597400,19.93597400,15.2592,14988148,29836416,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Merge Sort (iter),iterative,1m,1000000,nearly_sorted,1,11.77371860,11.77371860,11.77371860,15.2588,15034001,29865536,not_checked,stable,O(n log n),O(n log n),O(n log n),O(n),OK
three_vals,Heap Sort,iterative,1m,1000000,nearly_sorted,1,13.87918900,13.87918900,13.87918900,7.6294,24477596,12440814,not_checked,unstable,O(n log n),O(n log n),O(n log n),O(1),OK
three_vals,Bubble Sort,iterative,1m,1000000,nearly_sorted,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Selection Sort,iterative,1m,1000000,nearly_sorted,,,,,,,,,unstable,O(n^2),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Insertion Sort,iterative,1m,1000000,nearly_sorted,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
three_vals,Shaker Sort,iterative,1m,1000000,nearly_sorted,,,,,,,,,stable,O(n),O(n^2),O(n^2),O(1),SKIPPED
